,data_id,job_id,idbigfarm,plangyear,water,disaster,suitability,plant_maintenance,plant_breed,plant_sale_price,produce
1561,189536,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1562,189537,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1563,189538,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1564,189539,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1565,189540,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1566,189541,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1567,189542,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1568,189543,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1569,189544,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1570,189545,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1571,189546,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1572,189547,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1573,189548,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1574,189549,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1575,189550,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1576,189551,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1577,189552,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1578,189553,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1579,189554,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1580,189555,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1581,189556,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1582,189557,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1583,189558,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1584,189559,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1585,189560,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1586,189561,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1587,189562,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1588,189563,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1589,189564,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1590,189565,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1591,189566,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1592,189567,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1593,189568,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1594,189569,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1595,189570,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1596,189571,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1597,189572,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1598,189573,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1599,189574,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1600,189575,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1601,189576,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1602,189577,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1603,189578,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1604,189579,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1605,189580,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1606,189581,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1607,189582,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1608,189583,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1609,189584,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1610,189585,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1611,189586,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1612,189587,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1613,189588,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1614,189589,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1615,189590,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1616,189591,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1617,189592,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1618,189593,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1619,189594,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1620,189595,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1621,189596,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1622,189597,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1623,189598,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1624,189599,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1625,189600,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1626,189601,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1627,189602,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1628,189603,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1629,189604,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1630,189605,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1631,189606,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1632,189607,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1633,189608,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1634,189609,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1635,189610,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1636,189611,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1637,189612,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1638,189613,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1639,189614,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1640,189615,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1641,189616,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1642,189617,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1643,189618,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1644,189619,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1645,189620,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1646,189621,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1647,189622,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1648,189623,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1649,189624,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1650,189625,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1651,189626,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1652,189627,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1653,189628,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1654,189629,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1655,189630,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1656,189631,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1657,189632,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1658,189633,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1659,189634,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1660,189635,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1661,189636,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1662,189637,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1663,189638,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1664,189639,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1665,189640,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1666,189641,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1667,189642,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1668,189643,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1669,189644,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1670,189645,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1671,189646,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1672,189647,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1673,189648,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1674,189649,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1675,189650,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1676,189651,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1677,189652,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1678,189653,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1679,189654,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1680,189655,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1681,189656,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1682,189657,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1683,189658,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1684,189659,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1685,189660,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1686,189661,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1687,189662,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1688,189663,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1689,189664,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1690,189665,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1691,189666,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1692,189667,116,1728,2561,0.0,0.0,25.0,800.00,0101,15.00,430.0
1693,189668,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1694,189669,116,1728,2561,0.0,0.0,50.0,800.00,0101,15.00,430.0
1695,189670,116,1728,2561,0.0,0.0,75.0,800.00,0101,15.00,430.0
1696,189671,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1697,189672,116,2316,2561,0.0,0.0,25.0,450.00,0101,12.00,400.0
1698,189673,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1699,189674,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1700,189675,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1701,189676,116,2316,2561,28.5714,0.0,75.0,450.00,0101,12.00,400.0
1702,189677,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1703,189678,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1704,189679,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1705,189680,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1706,189681,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1707,189682,116,2316,2561,28.5714,0.0,50.0,450.00,0101,12.00,400.0
1708,189683,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1709,189684,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1710,189685,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1711,189686,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1712,189687,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1713,189688,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1714,189689,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1715,189690,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1716,189691,116,2316,2561,0.0,0.0,25.0,450.00,0101,12.00,400.0
1717,189692,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1718,189693,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1719,189694,116,2316,2561,28.5714,0.0,50.0,450.00,0101,12.00,400.0
1720,189695,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1721,189696,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1722,189697,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1723,189698,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1724,189699,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1725,189700,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1726,189701,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1727,189702,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1728,189703,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1729,189704,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1730,189705,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1731,189706,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1732,189707,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1733,189708,116,2316,2561,14.2857,0.0,75.0,450.00,0101,12.00,400.0
1734,189709,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1735,189710,116,2316,2561,14.2857,0.0,75.0,450.00,0101,12.00,400.0
1736,189711,116,2316,2561,14.2857,0.0,75.0,450.00,0101,12.00,400.0
1737,189712,116,2316,2561,28.5714,100.0,75.0,450.00,0101,12.00,400.0
1738,189713,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1739,189714,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1740,189715,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1741,189716,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1742,189717,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1743,189718,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1744,189719,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1745,189720,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1746,189721,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1747,189722,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1748,189723,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1749,189724,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1750,189725,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1751,189726,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1752,189727,116,2316,2561,28.5714,0.0,75.0,450.00,0101,12.00,400.0
1753,189728,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1754,189729,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1755,189730,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1756,189731,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1757,189732,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1758,189733,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1759,189734,116,2316,2561,0.0,0.0,75.0,450.00,0101,12.00,400.0
1760,189735,116,2316,2561,14.2857,100.0,75.0,450.00,0101,12.00,400.0
1761,189736,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1762,189737,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1763,189738,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1764,189739,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1765,189740,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1766,189741,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1767,189742,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1768,189743,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1769,189744,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1770,189745,116,2316,2561,28.5714,0.0,50.0,450.00,0101,12.00,400.0
1771,189746,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1772,189747,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1773,189748,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1774,189749,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1775,189750,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1776,189751,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1777,189752,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1778,189753,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1779,189754,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1780,189755,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1781,189756,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1782,189757,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1783,189758,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1784,189759,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1785,189760,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1786,189761,116,2316,2561,0.0,100.0,50.0,450.00,0101,12.00,400.0
1787,189762,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1788,189763,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1789,189764,116,2316,2561,28.5714,100.0,50.0,450.00,0101,12.00,400.0
1790,189765,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1791,189766,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1792,189767,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1793,189768,116,2316,2561,14.2857,0.0,50.0,450.00,0101,12.00,400.0
1794,189769,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1795,189770,116,2316,2561,0.0,0.0,50.0,450.00,0101,12.00,400.0
1796,189771,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1797,189772,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1798,189773,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1799,189774,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1800,189775,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1801,189776,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1802,189777,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1803,189778,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1804,189779,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1805,189780,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1806,189781,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1807,189782,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1808,189783,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1809,189784,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1810,189785,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1811,189786,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1812,189787,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1813,189788,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1814,189789,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1815,189790,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1816,189791,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1817,189792,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1818,189793,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1819,189794,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1820,189795,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1821,189796,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1822,189797,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1823,189798,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1824,189799,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1825,189800,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1826,189801,116,2317,2561,0.0,0.0,25.0,200.00,0101,12.00,400.0
1827,189802,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1828,189803,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1829,189804,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1830,189805,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1831,189806,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1832,189807,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1833,189808,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1834,189809,116,2317,2561,0.0,0.0,25.0,200.00,0101,12.00,400.0
1835,189810,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1836,189811,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1837,189812,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1838,189813,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1839,189814,116,2317,2561,0.0,0.0,75.0,200.00,0101,12.00,400.0
1840,189815,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1841,189816,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1842,189817,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1843,189818,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1844,189819,116,2317,2561,0.0,0.0,25.0,200.00,0101,12.00,400.0
1845,189820,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1846,189821,116,2317,2561,14.2857,0.0,75.0,200.00,0101,12.00,400.0
1847,189822,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1848,189823,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1849,189824,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1850,189825,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1851,189826,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1852,189827,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1853,189828,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1854,189829,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1855,189830,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1856,189831,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1857,189832,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1858,189833,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1859,189834,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1860,189835,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1861,189836,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1862,189837,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1863,189838,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1864,189839,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1865,189840,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1866,189841,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1867,189842,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1868,189843,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1869,189844,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1870,189845,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1871,189846,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1872,189847,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1873,189848,116,2317,2561,0.0,0.0,25.0,200.00,0101,12.00,400.0
1874,189849,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1875,189850,116,2317,2561,0.0,0.0,50.0,200.00,0101,12.00,400.0
1876,189851,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1877,189852,116,2389,2561,14.2857,0.0,25.0,4100.00,0101,10.00,600.0
1878,189853,116,2389,2561,0.0,0.0,25.0,4100.00,0101,10.00,600.0
1879,189854,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1880,189855,116,2389,2561,0.0,0.0,75.0,4100.00,0101,10.00,600.0
1881,189856,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1882,189857,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1883,189858,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1884,189859,116,2389,2561,14.2857,0.0,25.0,4100.00,0101,10.00,600.0
1885,189860,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1886,189861,116,2389,2561,0.0,0.0,75.0,4100.00,0101,10.00,600.0
1887,189862,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1888,189863,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1889,189864,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1890,189865,116,2389,2561,0.0,0.0,75.0,4100.00,0101,10.00,600.0
1891,189866,116,2389,2561,0.0,0.0,50.0,4100.00,0101,10.00,600.0
1892,189867,116,2389,2561,0.0,0.0,75.0,4100.00,0101,10.00,600.0
1893,189868,116,2389,2561,0.0,0.0,50.0,4100.00,0101,10.00,600.0
1894,189869,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1895,189870,116,2389,2561,14.2857,0.0,75.0,4100.00,0101,10.00,600.0
1896,189871,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1897,189872,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
1898,189873,116,2389,2561,14.2857,0.0,50.0,4100.00,0101,10.00,600.0
